index	type	text	text_ES	Go To	conditions	actions	requisites
54	A	Very well. [BLUE](Take the Oath and become a member of the Wizard's Guild)[] [RED](NOTE: This decision has no way back!)[]	Muy bien. [BLUE](Tomar el Juramento y convertirse en miembro del Gremio de Magos)[]  [RED](NOTA: ¡Esta decisión no tiene vuelta atrás!)[]	55		"SetVariable#guild_wizards,1;IncVariable#REP_wizardsguild,10;ItemHide#grate;ItemWalkable#grate"	
54	A	I'll have to think about it.	Tendré que pensarlo.	0			
55	Q	Wonderful. It will be interesting to know what can be achieved by someone like you, so young and coming from the 'outside world'.	Maravilloso. Será interesante ver qué puede conseguir alguien como tú, tan joven y venido del 'exterior'.	0			
60	A	I think there might be a problem with one of your spells. Someone got permanently turned into a pig.	Creo que puede haber un problema con uno de tus conjuros. Alguien ha sido transformado en cerdo permanentemente.	70	VariableEqual#pig_wife,10		
60	A	I wish to receive training.	Quiero ser entrenado.	61			
60	A	I must depart, High Mage.	Debo marcharme, Alta Maga.	0			
61	Q	If you are capable of focusing on large amounts of Mana, I advise you to learn how to [BLUE]Disintegrate[] your enemies. If you'd rather have other creatures do your killing for you, you should trust the strongest of them by learning [BLUE]Earth Mastery[]. Finally, if you want to handle the most powerful staves and wands, consider becoming an [BLUE]Arcanist[].	Si eres capaz de manejar grandes cantidades de maná te recomiendo aprender a [BLUE]Desintegrar[] a tus enemigos. Si prefieres que otros hagan el trabajo por tí, puedes aprender [BLUE]Maestría de la Tierra[]. Por último, si quieres poder utilizar los Bastones y Varitas más poderosos, conviértete en [BLUE]Arcanista[].	62			
62	A	Tell me more about Disintegrate.	Dime más acerca de Desintegrar.	0		TrainSkill#disintegrate	
62	A	Tell me more about Earth Mastery.	Dime más acerca de Maestría de la Tierra.	0		TrainSkill#earth_mastery	
62	A	Tell me more about Arcanist.	Dime más acerca de Arcanista.	0		TrainSkill#arcanist	
62	A	Maybe another time.	Quizá en otro momento.	0			
70	Q	Impossible. The incantations I publish at 'Weekly Scrolls' are fool-proof. Even if poorly cast, none of their effects can last longer that four minutes and sixteen seconds, simply because there's not enough magic power in them for a longer transformation. [BLUE](She speaks without a hint of a doubt in her voice)[]	Imposible. Los encantamientos que publico en 'Pergamino Semanal' son a prueba de accidentes. Incluso lanzándolos mal ninguno de sus efectos puede durar más de cuatro minutos y dieciseis segundos, porque en ellos no hay poder suficiente para una transformación larga. [BLUE](En su tono de voz no hay la más mínima duda)[]	71		SetVariable#pig_wife,15	
71	A	I see, sorry for the confusion and thanks.	Ya veo, lamento la confusión, gracias.	0			
71	A	But it happened! You must have overlooked something.	Pero ¡Ha ocurrido! Debes haber pasado algo por alto.	72			
72	Q	[BLUE](She raises an eyebrow and crosses her arms. Her smile is charming, but at the same time intimidating)[] Oh? Did I? Now let me make a guess. This 'event' you describe wasn't witnessed by you, someone else told you how it happened. I will repeat this for the last time: it is impossible. Now begone before I silence your slanders about my abilities.	[BLUE](Enarca una ceja y cruza sus brazos. Su sonrisa es encantadora, pero a la vez da miedo)[] ¿Ah si? Ahora deja que adivine algo. Este 'suceso' que me cuentas no lo has visto con tus ojos, sino que alguien te lo ha contado. Te lo repito: es imposible. Ahora lárgate y deja de insultar mis habilidades antes de que te haga callar.	73			
73	A	Alright, I understand. Probably your spell is not to blame for this. I apologize.	De acuerdo, entiendo. Posiblemente tu hechizo no tuvo la culpa. Lo siento.	0			
73	A	I think you are just making things up! I'm sure your faulty spell is to blame.	¡Creo que te lo estás inventando! Tu hechizo defectuoso tiene la culpa.	74			
73	A	[TEAL](Mage)[] It is obvious your spell was not to blame for this, Lady Ilemma. My apologies.	[TEAL](Mago)[] Es obvio que tu hechizo no ha tenido la culpa de esto, Lady Ilemma. Te pido disculpas.	0	PlayerIsClass#wizard		
74	Q	Begone, I hope a little walking improves your manners. [BLUE](She snaps her fingers and everything around you begins to swirl)[]	Largo de aquí, espero que caminar un poco mejore tus modales. [BLUE](Hace un chasquido con sus dedos y todo a tu alrededor empieza a girar)[]	75		"DecVariable#REP_thuram,2;DecVariable#REP_wizardsguild,2"	
75	Q	You find yourself someplace else...	Te encuentras en otro lugar...	0		Travel#H6,999	
