﻿﻿﻿﻿﻿﻿﻿index	type	text	text_ES	Go To	conditions	actions
9	Q	Old news. Next!	Vieja noticia. ¡Siguiente!	11	VariableEquals#dalleco_quiz,4	
10	Q	Wrong again! If you can leave it for later, then leave it for later! That'll be [RED]300 gold[]. *scratches ear lazily*	¡Otra vez mal! Si puedes dejarlo para después, ¡déjalo para después! Son [RED]300 monedas[]. *se rasca la oreja perezosamente*	11		LoseGold#300
11	Q	Third question. What is the religion worshipped in most Varsilian temples?	Tercera pregunta. ¿Cuél es la religión que se adora en la mayoría de los templos de Varsilia?	12		
12	A	The Three.	Los Tres.	13	PlayerHasGold#400	
12	A	The Holy Light.	La Luz Sagrada.	14	PlayerHasGold#400	
12	A	The Old Gods.	Los Dioses Antiguos.	14	PlayerHasGold#400	
12	A	I'd rather not answer. (Leave)	Prefiero no responder. (Salir)	0		
13	Q	*sigh* Yeah, yeah... The Three. Even I go to temple sometimes. When I'm not sleeping, which is rare.	*suspiro* Sí, sí... Los Tres. Hasta yo voy al templo a veces. Cuando no estoy durmiendo, que es raro.	15	VariableSmaller#dalleco_quiz,6	SetVariable#dalleco_quiz,6
13	Q	We've been through this. Moving on.	Ya pasamos por esto. Sigamos.	15	VariableEquals#dalleco_quiz,6	
14	Q	Nope! If you can leave it for later, then leave it for later! [RED]400 gold[], please. *yawns loudly*	¡No! Si puedes dejarlo para después, ¡déjalo para después! [RED]400 monedas[], por favor. *bosteza ruidosamente*	15		LoseGold#400
15	Q	Fourth question. What kind of creatures infest the swamps known as the Trollfens?	Cuarta pregunta. ¿Qué tipo de criaturas infestan los pantanos conocidos como Trollfens?	16		
16	A	Trolls, obviously.	Trolls, obviamente.	17	PlayerHasGold#500	
16	A	Goblins.	Goblins.	18	PlayerHasGold#500	
16	A	Undead.	No-muertos.	18	PlayerHasGold#500	
16	A	I'd rather not answer. (Leave)	Prefiero no responder. (Salir)	0		
17	Q	*rolls eyes* Obviously. The name kind of gives it away, doesn't it? Even for someone as lazy as me.	*pone los ojos en blanco* Obviamente. El nombre lo dice todo, ¿no? Incluso para alguien tan vago como yo.	19	VariableSmaller#dalleco_quiz,8	SetVariable#dalleco_quiz,8
17	Q	Done that one already. Last question!	Ya hicimos esa. ¡última pregunta!	19	VariableEquals#dalleco_quiz,8	
18	Q	Ha! Wrong! If you can leave it for later, then leave it for later! [RED]500 gold[] from your pocket to mine. *smirks*	¡Ja! ¡Mal! Si puedes dejarlo para después, ¡déjalo para después! [RED]500 monedas[] de tu bolsillo al mío. *sonríe*	19		LoseGold#500
19	Q	Last question. What is the capital city of the Kingdom of Varsilia?	última pregunta. ¿Cuél es la capital del Reino de Varsilia?	20		
20	A	New Garand.	New Garand.	21	PlayerHasGold#600	
20	A	Kingsbridge.	Kingsbridge.	22	PlayerHasGold#600	
20	A	Nivarian.	Nivarian.	22	PlayerHasGold#600	
20	A	I'd rather not answer. (Leave)	Prefiero no responder. (Salir)	0		
21	Q	Fine, fine... you're smarter than you look. Now leave me alone, I need my beauty sleep. *yawn* Come back when you have more gold to lose.	Bien, bien... eres más listo de lo que pareces. Ahora déjame en paz, necesito mi sueño de belleza. *bostezo* Vuelve cuando tengas más oro que perder.	0		SetVariable#dalleco_quiz,10
22	Q	Wrong! Last chance wasted! If you can leave it for later, then leave it for later! [RED]600 gold[]! Now get lost and let me sleep. *yawn*	¡Mal! ¡última oportunidad desperdiciada! Si puedes dejarlo para después, ¡déjalo para después! [RED]600 monedas[]! Ahora vete y déjame dormir. *bostezo*	0		LoseGold#600
