index	type	text	text_ES	Go To	conditions	actions	requisites
6	A	I am afraid I can't leave. The Mirmek you killed had swallowed a fragment of a mighty artifact. I need to recover it, too much is at stake. Please show me the beast's corpse.	Me temo que no puedo hacer eso. El Mirmek que mataste tenía en su interior un fragmento de un poderoso artefacto que debo recuperar. Hay mucho en juego. Por favor muéstrame el cuerpo de la bestia.	7			
6	A	That means you have what I seek. Hand over the Shard or die.	Eso significa que tú tienes lo que busco. Dame el Fragmento o muere.	7			
7	Q	I see. Knowledge about that shard could only come from one place: the Undermother. You are one of her puppets, she sent you here to kill me.	Ya veo. Si sabes del fragmento está claro quién te envía: la Inframadre. Eres una de sus marionetas, te envían para matarme.	8			
8	A	What? You are Zuz'sare? But you look human!	¿Qué? ¿Tú eres Zuz'sare? Pero... ¡Pareces humana!	9			
9	Q	"I reshaped myself to a form that she wouldn't find or enslave anymore. This body feels wrong, with all the soft flesh exposed on the outside, and no shell covering it. But the change is permanent and thanks to it I was safe; until now."	Cambié mi forma para que no puediera encontrarme ni esclavizarme nunca más. Este cuerpo es horrible, con la carne expuesta y vulnerable y ningún caparazón. Pero el cambio es permanente y gracias a ello estaba a salvo, hasta ahora.	23			
10	A	I'm not looking forward to harm you, but we're talking about a 'save the world' situation here. I need the Shard.	No quiero hacerte daño, pero me temo que estamos hablando de salvar el mundo. Necesito el fragmento.	11			
10	A	Thank you for your honesty and for the disturbing details. I'll now repay you by killing you and recovering that Shard.	Gracias por tu sinceridad y por los detalles escabrosos. Voy a devolverte el favor matándote y recuperando el Fragmento.	60			
11	Q	"The Shard is what made me self aware and also a part of my body, there's no way to take it without killing me. But adventurer, know this: if you intend to rebuild the Eye of Tol, you don't need all the fragments; and I can tell you where to find another one."	El fragmento es ahora parte de mi cuerpo y me ha hecho consciente, no puedes tomarlo sin matarme. Pero aventurero, si buscas reconstruir el Ojo de Tol, no necesitas todos los Fragmentos. Yo puedo decirte dónde encontrar otro.	12			
12	A	I am listening, but no promises... Where is this other Shard?	Estoy escuchando, pero no te prometo nada... ¿Dónde está el otro Fragmento?	13			
13	Q	Inside the Undermother herself. That's how she became what she is, and that's why I swallowed one myself, to become freewilled and escape.	Dentro de la misma Inframadre. Así se volvió lo que es, y por eso yo también devoré uno, para tener voluntad propia y escapar.	14			
14	A	Um... No offense here but she is incredibly ancient and powerful, I will not confront her. Maybe you just want to get rid of me.	Um... No te ofendas pero la Inframadre es increiblemente anciana y poderosa, no pienso luchar con ella. Quizá sólo quieres librarte de mí.	15			
15	Q	"I know her very well; her strength, but also her weakness. I can prepare a charm that will negate many of her powers, and make her weaker. Do this, adventurer, and you'll free the world of a great evil."	"La conozco mejor que nadie; su fuerza, pero también su punto débil. Puedo preparar un encantamiento que anularía muchos de sus poderes, y la volverá más débil. Hazlo, aventurero, y librarás al mundo de un gran mal."	16			
16	A	"Interesting. Very well, we have a deal; that ancient scheming monster always made me feel uneasy. But I hope your mumbo-jumbo really works."	Interesante. Muy bien, tenemos un trato. Ese viejo monstruo siempre me ha inquietado. Pero espero que tu hechizo funcione.	17			
16	A	No deal. Your charm might be a hoax, and even if not she might still be too strong. Plus she promised to share some important knowledge with me. I will take my chances with you.	No hay trato. Tu encantamiento podría ser falso, o insuficiente para derrotarla. Además prometió contarme importantes secretos. Creo que prefiero conseguir tu fragmento.	50			
16	A	"I have no way to know if your charm works; you risk nothing and I risk everything with this deal. I will only agree if you come yourself to aid me against the Undermother. Otherwise, we'll have to fight now."	"No tengo forma de saber si tu encantamiento funciona; con este trato tú no arriesgas nada y yo me lo juego todo. Sólo aceptaré si tú también te enfrentas a la Inframadre conmigo. De otro modo, prepárate para luchar ahora."	30		SetVariable#zuzsare_assist,1	INT#3
17	Q	"It will work; I was planning to prepare it in case I ever faced Mother again. That's why I came to this cave, as the main ingredients are [BLUE]three Vorator Eggs[]. "	"Funcionará; lo estaba preparando en caso de enfrentarme a mi Madre. Para eso vine a esta cueva, ya que necesito [BLUE]3 huevos de Vorator[]."	18		SetVariable#prodigal_daughter,50	
18	A	Those beasts are nasty, and eggs are rare.	Esas bestias son peligrosas, y sus huevos son raros.	19			
19	Q	They're strong, and the large ones are resistant to my flames, which is why I need your help. Bring the 3 eggs to me, and if you can't find them in this cave, there's more Vorator nests in a cave to the east, in the Thyr Ridges.	"Son muy fuertes, y las más grandes son inmunes a mis llamas, por eso necesito tu ayuda. Tráeme 3 huevos; si no eres capaz de encontrarlos aquí puedes ir a otra cueva al este, en los Riscos de Thyr."	0			
20	Q	Hmm... No. Your mind is unlike others... I had never seen anything like it before.	Hmm... No. Tu mente es diferente, nunca había visto antes algo así.	21			
21	A	Yeah, what a fine mentalist you make. Goodbye.	Ya ya... Menuda mentalista eres. Adiós.	0			
21	A	That's odd. Let me ask you something else.	Qué raro. Déjame que te pregunte otra cosa.	22			
22	Q	Yes?	¿Si?	4			
23,adaon	Q	Don't worry, miss. The boss here has a kink for monsters polymorphed into girls, I'm sure you'll get along nicely.	No hay problema. Aquí el jefe tiene debilidad por monstruos transformados en chicas, estoy seguro de que os llevaréis bien.	24	"NPCIsInParty#adaon,adaon;VariableEqual#friendly_princess,2"		
23,hirge	Q	I hope you won't be repeating your past 'mistakes', my friend.	Espero que no repitas tus 'errores' del pasado, amigo mío. 	24	"NPCIsInParty#hirge,hirge;VariableEqual#friendly_princess,2"		
23,mercenary_grisenda	Q	At least this one has warned you in advance... 	Por lo menos esta te ha avisado por adelantado...	24	"NPCIsInParty#grissenda,mercenary_grisenda;VariableEqual#friendly_princess,2"		
23,R	Q	Now, the question is what will you do about it. I am no threat to your people, more to the contrary, I have helped many. All I want is to live in peace and freedom.	"Ahora, la pregunta es qué vas a hacer al respecto. No soy una amenaza para tu gente; al contrario, he ayudado a muchos. Todo lo que busco es vivr libre y en paz."	10			
24	A	Oh, please, are you going to bring up that 'frog affair' at every chance... 	Oh, por favor, espero que no vayas a recordarme ese 'asunto de la rana' cada vez que tengas ocasión...	25			
25,R	Q	Now, the question is what will you do about it. I am no threat to your people, more to the contrary, I have helped many. All I want is to live in peace and freedom.	"Ahora, la pregunta es qué vas a hacer al respecto. No soy una amenaza para tu gente; al contrario, he ayudado a muchos. Todo lo que busco es vivr libre y en paz."	10			
30	Q	You are a hard bargainer. But what you propose is only fair, and the best way to make sure she dies. I can't approach her lair without her knowing, but I will teleport there as soon as you come close to the Undermother. Then we attack together.	Eres un negociador duro, pero lo que propones es justo, y la mejor manera de asegurarme de que ella muera. No puedo acercarme sin que ella lo sepa, pero cuando estés hablando con la Inframadre me teleportaré allí por sorpresa.	31			
31	A	"We have a deal; I hope that charm of yours will work or we'll be in trouble."	Trato hecho. Pero espero que tu hechizo funcione o estaremos en problemas.	17			
40	A	Not yet, I'll be back	Aun no, volveré.	0			
40	A	Yes, they are here.	Sí, aquí los tienes.	41	PlayerHasItems#1018,3		
41	Q	Perfect. [BLUE](She throws them into the flames and recites an incantation. A green magical aura envelopes a scroll in her hand)[] Get very close to her, talk to her, then read the scroll. And remember, all Mirmek are vulnerable to poison.	Perfecto. [BLUE](Los arroja a las llamas y recita un encantamiento. Un aura mágica verdosa envuelve un pergamino en su mano)[] Acércate mucho a Ella, habla con ella, y después léelo. Y recuerda, todos los Mirmek son vulnerables al veneno.	42		"SetVariable#prodigal_daughter,60;GainItem#2530;LoseItems#1018,3"	
42	A	What will you do?	¿Qué harás tú?	43			
43	Q	As we agreed, I'll be there and we'll fight her together, but I can't go with you now or she'd notice. Fear not, I know very well this is my only chance at true freedom, I won't fail you.	como hemos hablado, estaré allí y lucharemos juntos contra ella, pero no puedo ir contigo o se daría cuenta. No te preocupes, sé que ésta es mi única oportunidad de ser libre, no te fallaré.	0	VariableEqual#zuzsare_assist,1	NPCDespawn#zuzsare	
43	Q	I'll leave, to a place where I can simply meditate and learn about the world. Goodbye, adventurer and Good luck.	Me marcharé a un lugar donde pueda meditar y aprender acerca del mundo. Adiós, aventurero, y buena suerte.	0		NPCDespawn#zuzsare	
50	Q	I always try not to bring harm to sentient creatures, but you leave me no choice. Feel the power of the Flames!	Intento no dañar a criaturas inteligentes, pero no me dejas opción. ¡Siente el poder del Fuego!	0		"NPCHostile#zuzsare;SetVariable#prodigal_daughter,70"	
60	Q	"Still your hand, adventurer, for I have a proposal to make. If you intend to rebuild the Eye of Tol, you don't need all the fragments; and I can tell you where to find another one."	Un momento, aventurero, tengo una propuesta que hacerte. Si buscas reconstruir el Ojo de Tol, no necesitas todos los fragmentos. Yo puedo decirte dónde encontrar otro.	12			
