index	type	text_english	text_ES	Go To	conditions	actions	requisites
2	A	I would like to talk about that kiss, Cordelia.	Cordelia, me gustaría que habláramos acerca del beso.	10	"VariableEqual#world_stage,20;VariableEqual#play_result,3"		
3	Q	I really have no idea. He likes to have fun, drink, play dice, so maybe he's just doing that. But it is strange, because for him the stage is above anything else. Even above me [BLUE](She laughs, but you notice she's worried)[].	No tengo ni idea. Le encanta divertirse, beber, jugar a los dados... Pero es un poco raro, para él el escenario es lo primero. Incluso antes que yo [BLUE](Se rie, pero te das cuenta de que está preocupada)[]. 	4			
4	A	When did you see him for the last time?	¿Cuándo le viste por última vez?	5			
5	Q	"Yesterday. He was unusually excited about the play, he said he had found 'something' that would make it the best performance ever, famous accross the Kingdoms; but he didn't say what it was, he loves surprising people. Then he went to town, and didn't return."	Ayer. Estaba muy emocionado con la obra, decía que había encontrado algo y que esta iba a ser la mejor representación de la historia, famosa en todos los Reinos... Pero no me dijo qué era. Él es así. Después de hablar fue a la ciudad y desde entonces no ha vuelto.	0		SetVariable#world_stage,30	
7	Q	"You aren't bad, and that wonderful adventurer costume sure delivers. But Laertes is a genius, and the descendant of the great playwright that wrote 'Sir Rudolph and the Manticore' and many other works. You know how are Varsilians about family legacies; they come to see him."	No estuviste mal, y ese fantástico disfraz de aventurero es de primera. Pero Laertes es un genio. Su antepasado escribió 'Sir Rudolph y la Mantícore' y otras obras, y ya sabes como son los Varsilios con los legados familiares... Vienen pare verle a él.	8			
8	A	I see. So what happened to this 'genius' boy?	Ya veo. Y ¿Dónde anda ese 'genio'?	3			
10	Q	What kiss? [BLUE](She smiles with candor)[]	¿Qué beso? [BLUE](Sonríe con inocencia)[]	11			
11	A	Don't play games, you kissed me in front of half the town of New Anthur! ...and I loved it.	¡No juegues conmigo! Me besaste frente a la mitad de la población de New Anthur... Y me encantó.	12			
11	A	Very well, let's just forget it happened. So what happened to Laertes?	Vale, olvidemos lo ocurrido. ¿Qué le ha ocurrido a Laertes?	3			
12	Q	Oh I see... Beginner things[BLUE](She sighs)[]. See, I didn't kiss you. The Princess kissed Sir Tankas. It's called acting. [BLUE](Winks an eye)[]	Ah ya entiendo... Principiantes [BLUE](suspira)[]. Yo no te besé: La princesa besó a Sir Tankas. Se llama actuar. [BLUE](Te guiña un ojo)[]	13			
13	A	Can't we have some more... acting?	Y ¿No podemos... actuar un poco más?	14			
13	A	... alright. But what can we do about this Laertes? Can't I play his role?	... De acuerdo. Pero ¿qué podemos hacer con lo de Laertes? ¿No puedo yo representar su papel?	7			
14	Q	[BLUE](She smiles)[] Don't be unprofessional, dear. What happens during the show, stays in the show.	[BLUE](Sonríe)[]No seas poco profesional, cariño. Lo que pasa durante el espectáculo, se queda en el espectáculo.	15			
15	A	... alright. But what can we do about this Laertes? Can't I play his role?	... De acuerdo. Pero ¿qué podemos hacer con lo de Laertes? ¿No puedo yo representar su papel?	7			
