index	type	text	text_ES	Go To	conditions	actions	requisites
9	A	That would be great! Follow me. Welcome to the team.	Sería genial! Sígueme. Bienvenida al equipo.	13			
9	A	Not right now, thanks. Maybe in the future.	Ahora no, gracias. Quizá en el futuro.	10			
10	Q	Very well. If you change your mind, you can usually find me in Kingsbridge. Goodbye, friend.	Muy bien. Si cambias de opinión, seguramente puedas encontrarme en Kingsbridge. Adiós, amigo.	0			
11	A	Nothing, let's move on.	Nada, continuemos.	0			
11	A	I don't need your services for now, you can return to Kingsbridge.	Ya no necesito tus servicios, puedes volver a Kingsbridge.	12	"AreaIsnt#I9_castle;AreaIsnt#I9_temple"	"NPCStopFollowing#;NPCDespawn#mercenary_grisenda"	
11	A	Let's talk for a moment	Hablemos un momento.	16			
11	A	I have some battle orders for you.	Quiero darte órdenes de combate.	91			
12	Q	Of course, I'll just return to my home in Kingsbridge. If you ever need me to join you again, I'll be ready.	De acuerdo, volveré a mi hogar en Kingsbridge. Si en algún momento necesitas de mi ayuda, ven a buscarme.	0			
13	Q	I would join you, but I think you already have a companion. Come back when you have room for me.	Te seguiría, pero creo que ya tienes un compañero. Vuelve cuando tengas sitio para mí.	0	HasCompanion#		
13	Q	Let's conquer evil and become the heroes of the Kingdoms!	Derrotemos al mal, y seamos los héroes de los Reinos!	0		NPCFollow#	
14	A	If I find your ring, I will get back to you.	Si encuentro el anillo, regresaré	0			
14	A	You haven't failed yet. You found this place, and you survived. What did you find down there?	No has fallado todavía. Has encontrado este lugar, y sigues con vida ¿Qué encontraste ahí abajo?	15			PER#1
15	Q	Thanks for your words, noble adventurer. I found the remains of my ancestor, in a chamber to the northwest, and there was a hidden trap which I detected. Then... A deadly ghost came upon me. My weapon was useless and I ran.	Gracias por tus palabras, noble aventurero. Encontré los restos de mi antepasado en una cámara al noroeste, y detecté que había una trampa. Entonces, un fantasma cayó sobre mí. Mi arma era inútil, así que escapé.	0			
16	Q	Yes, my noble friend. What do you want to talk about?	Si, mi noble amigo. ¿De qué quieres hablar?	17			
17	A	Let's continue our travels.	Continuemos nuestro viaje.	0			
17	A	What do you know about this place?	¿Qué sabes de este lugar?	18			
17	A	Tell me about yourself. Why are you here, instead of joining the King's knights?	Háblame de tí. ¿Por qué estás aquí en lugar de unirte a los caballeros del rey?	50	"VariableLower#talk_grissenda,1;VariableLower#invitation,20"		
18	Q	My aunt always said that Ilmara wasn't so special, that everybody thinks the neighbor's grass is greener. Well, the grass here really is greener!	Mi tía siempre decía que Ilmara no era tan especial, que la hierba del vecino siempre parece más verde. Pues es verdad, ¡La hierba aquí es más verde!	17	AreaIs#E11		
18	Q	My aunt always said that Ilmara wasn't so special, that everybody thinks the neighbor's grass is greener. Well, the grass here really is greener!	Mi tía siempre decía que Ilmara no era tan especial, que la hierba del vecino siempre parece más verde. Pues es verdad, ¡La hierba aquí es más verde!	17	AreaIs#F11		
18	Q	I always wanted to visit Nivarian, and see by myself the houses on the water. I love it! And unlike the Varsilian harbors, it doesn't smell funny.	Siempre quise visitar Nivarian, con sus casa sobre el agua. ¡Me encanta! Y al contrario que los puertos de Varsilia, no huele raro.	17	AreaIs#NI		
18	Q	This is one of the most inhospitable regions of our beloved Kingdom, but I don't know much about it.	Esta es una de las regiones más inhóspitas de nuestro amado reino, pero no sé mucho más.	17	AreaIs#G10		
18	Q	Mercia is a vile kingdom. Gold and force is what rules here, without any semblance of justice. But we're at peace with them now, so we should be fine if we respect the laws.	Mercia es un reino perverso, gobernado por el oro y la fuerza, y sin justicia alguna. Pero estamos en paz con ellos, mientras cumplamos con la ley no tendremos problemas.	17	AreaIs#F8		
18	Q	I like how clean and organized is this place, but mercians have a cold soul, I don't enjoy being here.	Me gusta lo limpia y organizada que está la ciudad, pero los mercios tienen un alma fría... No me agrada este lugar.	17	AreaIs#FT		
18	Q	Mercia is a vile kingdom. Gold and force is what rules here, without any semblance of justice. But we're at peace with them now, so we should be fine if we respect the laws.	Mercia es un reino perverso, gobernado por el oro y la fuerza, y sin justicia alguna. Pero estamos en paz con ellos, mientras cumplamos con la ley no tendremos problemas.	17	AreaIs#E10		
18	Q	We're near New Garand, the greatest city in all the Kingdoms.	Estamos cerca de New Garand, la mayor ciudad de todos los Reinos.	17	AreaIs#H8		
18	Q	New Garand? This is the finest city ever built here in Varannar, by the Empire. I've been here often, it's where I received my training.	¿New Garand? La más grandiosa ciudad construida en Varannar por el Imperio. He estado aquí a menudo, es donde recibí mi entrenamiento como guerrera.	19	AreaIs#NG		
18	Q	The Bluemist River, yes. This area was once very civilized, but since the last war, it has become wild and dangerous.	el río Bluemist, sí. Hace tiempo era un area muy civilizada, pero desde la última guerra es salvaje y peligrosa.	17	AreaIs#H9		
18	Q	Kingsbridge has been my home since I was born. But now nothing keeps me here anymore.	Kingsbridge ha sido siempre mi hogar, pero ya no queda aquí nada que me interese.	17	AreaIs#G9		
18	Q	I really can't say much about this place, friend.	No puedo decir mucho de este lugar, amigo mío.	0			
19	A	Really? Who trained you?	¿En serio? ¿Quien te entrenó?	20	VariableLower#invitation,20		
19	A	I see. Let's continue.	Ya veo. Continuemos.	0			
20	Q	Arms-master Rinald, in the royal castle.	El Maestro de Armas Rinald, en el castillo real.	21			
21	A	That sounds pretty... Exclusive, are you a member of the major nobility?	Eso suena muy... Exclusivo, ¿eres un miembro de la alta nobleza?	22			
22	Q	[BLUE](She looks at the castle towers and frowns)[] I apologize my friend, but I'd rather not talk about that right now.	[BLUE](Mira hacia las torres del castillo con seriedad)[] Lo siento, mi amigo, pero preferiría no hablar de ese tema.	0			
23	A	Nothing, let's move on.	Nada, continuemos.	0			
23	A	Let's talk for a moment	Hablemos un momento.	16			
23	A	I have some battle orders for you.	Quiero darte órdenes de combate.	91			
50	Q	That is a long story, appropiate for another time my friend. I'll just say, that I once was a royal squire, but that part of my life is past. I'm not fit to serve in the Kings' ranks, but there's much I can do fighting evil and helping the weak in our lands.	Esa es una larga historia, apropiada para otro momento, amigo mio. Te diré que una vez fuí escudera real, pero esa vida ya ha pasado. No soy apta para servir al Rey. Pero es mucho lo que puedo hacer para derrotar al mal y ayudar a los necesitados.	51			
51	A	Is this about your family ring? You already recovered it. I know that's important for a Varsilian noble like you.	¿Es por tu anillo familiar? Ya lo has recuperado. Sé que eso es importante para un noble Varsilio como tú.	52		SetVariable#talk_grissenda,1	
51	A	Alright, I don't want to be nosey.	De acuerdo, no quiero ser entrometido.	0			
52	Q	I can't never thank you enough for that. Not only the relic of my ancestors was recovered, but you showed me what courage can achieve. No, my reasons for leaving the Kings' ranks were different, and more appropiate for another time.	Nunca podré agradecerte bastante que lo recuperases, y que me demostrases que con coraje todo es posible. Pero no, las razones que me hicieron dejar la Guardia Real fueron otras, en otro momento lo hablaremos.	0			
53	A	No, I wanted to know if your sister had found any information about vampires?	po.	54		
54,mercenary_grisenda	Q	No, and so far, she still has little support to begin clearing Castle Storm of the evil that dwells there.	¿po?	55			
55	A	On this occasion, Baron Storm somehow managed to survive, and now vampires are attacking people in the neighborhood and even in the city.	po.	56		
56,mercenary_grisenda	Q	Oh no! If Dobras is alive, he's probably looking for my sister!	¿po?	57			
57,amos	Q	 If that's the case, I'll talk to Brother Gabriel so that the Church of the Three can find shelter for your sister from this evil baron.	¿po?	58			
58,mercenary_grisenda	Q	I will be very grateful to you!	¿po?	59			
59,amos	Q	 Now, we need to check on the residents of village at Storm Mount to see if they're okay.	¿po?	60			
60,mercenary_grisenda	Q	Okay, I'll come with you and help you!	¿po?	61			
61,hirge	Q	Poor people! But I'm afraid the threat of the witch queen is much scarier, and we need to deal with it first.	¿po?	0	"NPCIsInParty#hirge,hirge;VariableGreater#between_worlds,9;VariableLower#between_worlds,99"		
61,hirge	Q	For now, I will seek help from the Church of the Three to destroy the evil of Mount Storm.	¿po?	62	"NPCIsInParty#hirge,hirge"	"NPCStopFollowing#;NPCDespawn#hirge"	
61,adaon	Q	Helping people is great, but let's help ourselves first! We are expected in Liberty.	¿po?	0	"NPCIsInParty#adaon,adaon;VariableGreater#time_to_pay,9;VariableLower#time_to_pay,99"		
61,adaon	Q	While you're out there solving problems, boss, I'll stay in town and patrol at night, in case the vampires attack again!	¿po?	62	NPCIsInParty#adaon,adaon	"NPCStopFollowing#;NPCDespawn#adaon"	
61,sansa	Q	What do I care about some peasants? Actually, you promise to help solve my problem!	¿po?	0	"NPCIsInParty#sansa2,sansa;VariableGreater#something_more,9;VariableLower#something_more,99"		
61,sansa	Q	Dealing with the vile undead in the stinking dungeons again? I've had enough of these adventures, maybe you can do without me?	¿po?	62	NPCIsInParty#sansa2,sansa	"NPCStopFollowing#;NPCDespawn#sansa"	
61,damian	Q	These are your local undead issues, I'm going back to Icemist.	¿po?	62	NPCIsInParty#durak2,damian	"NPCStopFollowing#;NPCDespawn#damian"	
61,peter	Q	I would be glad to help, but my gods are too far from these lands, they are unlikely to help us here.	¿po?	62	NPCIsInParty#durak,peter	"NPCStopFollowing#;NPCDespawn#peter"	
61,amos	Q	 We could use some help.	¿po?	63			
62,amos	Q	 We could use some help.	¿po?	63			
63,mercenary_grisenda	Q	Then let's hit the road!	¿po?	64		NPCFollow#	
64	A	Okey.	po.	0		SetVariable#bloody_harvest,25
65	A	Necessarily.	po.	0		SetVariable#eirenda_castle,1
91	Q	Sure, what do you want me to do?	Claro, ¿qué quieres que haga?	92			
92	A	I want you to wait here for a moment.	Quiero que esperes aquí un momento.	96	NPCIsntWaiting#	NPCWait#	
92	A	I want you to follow me again.	Quiero que me sigas de nuevo.	95	NPCIsWaiting#	NPCDontWait#	
92	A	I want to tell you when to attack enemies.	Quiero decirte cuándo debes atacar a los enemigos	93			
92	A	Nevermind.	No importa.	0			
93	Q	Alright, what about that?	De acuerdo, ¿Qué debo hacer?	94			
94	A	Never attack anyone, even to defend yourself. I'll handle all the fighting.	Nunca ataques a nadie, ni siquiera para defenderte. Yo me encargo de todo.	95		NPCAttack#never	
94	A	Attack only enemies that have attacked you first.	Ataca sólamente a enemigos que te hayan atacado primero.	95		NPCAttack#defend	
94	A	Attack only enemies that are very close to you.	Ataca sólo a enemigos que estén muy cerca de tí.	95		NPCAttack#close	
94	A	Attack all enemies in sight.	Ataca a todos los enemigos que veas.	95		NPCAttack#all	
95	Q	Understood.	Entendido.	0			
96	Q	Understood, but I can't stay here forever, I might go and seek you if you take too long.	Entendido, pero si te alejas mucho, quizá vaya a buscarte.	0			
