index	type	text	text_ES	Go To	conditions	actions	requisites
8	A	The manual is about creating a magic sphere that protects from several elements at once, it requires the following ingredients: one pearl and three living ice, fire salts and sparkling powder.	po.	14	VariableGreater#abandoned_workshop,14		
8	A	The manual is about creating a crushing axe that a rogue can use with his second hand, he needs the following ingredients: deer antlers, two rubies and a wolf pelt.	po.	15	VariableGreater#abandoned_workshop,15		
8	A	more.	po.	29	VariableGreater#abandoned_workshop,16		
9	A	The manual is about the creation of a powerful weapon of clerics, it requires the following ingredients: bluesteel hammer, two diamonds and sparkling powder.	po.	16	VariableGreater#abandoned_workshop,16		
9	A	The manual is about creating a shield with excellent shock protection, it requires the following ingredients: 4 sparkling powder, one diamond and two small sapphires.	po.	17	VariableGreater#abandoned_workshop,17		
9	A	A manual about creating a magic staff with monstrous power, it requires the following ingredients: a gold ingot, two demon skulls, three large emeralds and three diamonds.	po.	18	VariableGreater#abandoned_workshop,18		
9	A	all.	po.	0	VariableGreater#abandoned_workshop,18		
10	Q	The workshop is ready to start working.	po.	19			
11	Q	The workshop is ready to start working.	po.	20			
12	Q	The workshop is ready to start working.	po.	21			
13	Q	The workshop is ready to start working.	po.	22			
14	Q	The workshop is ready to start working.	po.	23			
15	Q	The workshop is ready to start working.	po.	24			
16	Q	The workshop is ready to start working.	po.	25			
17	Q	The workshop is ready to start working.	po.	26			
18	Q	The workshop is ready to start working.	po.	27			
19	A	You have all the necessary ingredients, and you proceed to create the item following the instructions. After a couple of hours, you hold in your hands the result of your labors. 	pi.	0	"PlayerHasItem#2013;PlayerHasItem#2014;PlayerHasItems#1005,4;PlayerHasItems#1006,4"	"LoseItem#2013;LoseItem#2014;LoseItems#1005,4;LoseItems#1006,4;GainItem#10296;Travel#J8_tower,8,4"	
19	A	You don't have enough ingredients to create the selected item. 	pi.	0			
20	A	You have all the necessary ingredients, and you proceed to create the item following the instructions. After a couple of hours, you hold in your hands the result of your labors. 	pi.	0	"PlayerHasItem#5007;PlayerHasItem#2101;PlayerHasItems#2102,2"	"LoseItem#5007;LoseItem#2101;LoseItems#2102,2;GainItem#10307;Travel#J8_tower,8,2"	
20	A	You don't have enough ingredients to create the selected item. 	pi.	0			
21	A	You have all the necessary ingredients, and you proceed to create the item following the instructions. After a couple of hours, you hold in your hands the result of your labors. 	pi.	0	"PlayerHasItem#1021;PlayerHasItem#1014;PlayerHasItems#2003,2"	"LoseItem#1021;LoseItem#1014;LoseItems#2003,2;GainItem#10301;Travel#J8_tower,8,4"	
21	A	You don't have enough ingredients to create the selected item. 	pi.	0			
22	A	You have all the necessary ingredients, and you proceed to create the item following the instructions. After a couple of hours, you hold in your hands the result of your labors. 	pi.	0	"PlayerHasItem#603;PlayerHasItem#2003;PlayerHasItems#2103,4;PlayerHasItems#1006,2"	"LoseItem#603;LoseItem#2003;LoseItems#2103,4;LoseItems#1006,2;GainItem#10302;Travel#J8_tower,8,4"	
22	A	You don't have enough ingredients to create the selected item. 	pi.	0			
23	A	You have all the necessary ingredients, and you proceed to create the item following the instructions. After a couple of hours, you hold in your hands the result of your labors. 	pi.	0	"PlayerHasItem#2015;PlayerHasItems#1007,3;PlayerHasItems#1005,3;PlayerHasItems#1006,3"	"LoseItem#2015;LoseItems#1007,3;LoseItems#1005,3;LoseItems#1006,3;GainItem#10300;Travel#J8_tower,8,2"	
23	A	You don't have enough ingredients to create the selected item. 	pi.	0			
24	A	You have all the necessary ingredients, and you proceed to create the item following the instructions. After a couple of hours, you hold in your hands the result of your labors. 	pi.	0	"PlayerHasItem#10309;PlayerHasItem#1003;PlayerHasItems#2013,2"	"LoseItem#10309;LoseItem#1003;LoseItems#2013,2;GainItem#10298;Travel#J8_tower,8,2"	
24	A	You don't have enough ingredients to create the selected item. 	pi.	0			
25	A	You have all the necessary ingredients, and you proceed to create the item following the instructions. After a couple of hours, you hold in your hands the result of your labors. 	pi.	0	"PlayerHasItem#536;PlayerHasItem#1007;PlayerHasItems#2004,2"	"LoseItem#536;LoseItem#1007;LoseItems#2004,2;GainItem#10299;Travel#J8_tower,8,4"	
25	A	You don't have enough ingredients to create the selected item. 	pi.	0			
26	A	You have all the necessary ingredients, and you proceed to create the item following the instructions. After a couple of hours, you hold in your hands the result of your labors. 	pi.	0	"PlayerHasItem#2004;PlayerHasItems#2003,2;PlayerHasItems#1007,4"	"LoseItem#2004;LoseItems#2003,2;LoseItems#1007,4;GainItem#10297;Travel#J8_tower,8,2"	
26	A	You don't have enough ingredients to create the selected item. 	pi.	0			
27	A	You have all the necessary ingredients, and you proceed to create the item following the instructions. After a couple of hours, you hold in your hands the result of your labors. 	pi.	0	"PlayerHasItem#1021;PlayerHasItems#1013,2;PlayerHasItems#2004,3;PlayerHasItems#2012,3"	"LoseItem#1021;LoseItems#1013,2;LoseItems#2004,3;LoseItems#2012,3;GainItem#10295;Travel#J8_tower,8,6"	
27	A	You don't have enough ingredients to create the selected item. 	pi.	0			
28	Q	You move on to other manuals.	po.	8			
29	Q	You move on to other manuals.	po.	9			
