index	type	text	text_ES	Go To	conditions	actions	requisites
22	A	Все необходимые ингредиенты у вас есть, и вы приступаете к созданию предмета следуя инструкциям. Спустя пару часов вы держите в руках результат ваших трудов. 	pi.	0	"PlayerHasItem#603;PlayerHasItem#2003;PlayerHasItems#2103,4;PlayerHasItems#1006,2"	"LoseItem#603;LoseItem#2003;LoseItems#2103,4;LoseItems#1006,2;GainItem#10302;Travel#J8_tower,8,4"	
22	A	У вас недостаточно ингредиентов для создания выбраного предмета. 	pi.	0			
23	A	Все необходимые ингредиенты у вас есть, и вы приступаете к созданию предмета следуя инструкциям. Спустя пару часов вы держите в руках результат ваших трудов. 	pi.	0	"PlayerHasItem#2015;PlayerHasItems#1007,3;PlayerHasItems#1005,3;PlayerHasItems#1006,3"	"LoseItem#2015;LoseItems#1007,3;LoseItems#1005,3;LoseItems#1006,3;GainItem#10300;Travel#J8_tower,8,2"	
23	A	У вас недостаточно ингредиентов для создания выбраного предмета. 	pi.	0			
24	A	Все необходимые ингредиенты у вас есть, и вы приступаете к созданию предмета следуя инструкциям. Спустя пару часов вы держите в руках результат ваших трудов. 	pi.	0	"PlayerHasItem#10309;PlayerHasItem#1003;PlayerHasItems#2013,2"	"LoseItem#10309;LoseItem#1003;LoseItems#2013,2;GainItem#10298;Travel#J8_tower,8,2"	
24	A	У вас недостаточно ингредиентов для создания выбраного предмета. 	pi.	0			
25	A	Все необходимые ингредиенты у вас есть, и вы приступаете к созданию предмета следуя инструкциям. Спустя пару часов вы держите в руках результат ваших трудов. 	pi.	0	"PlayerHasItem#536;PlayerHasItem#1007;PlayerHasItems#2004,2"	"LoseItem#536;LoseItem#1007;LoseItems#2004,2;GainItem#10299;Travel#J8_tower,8,4"	
25	A	У вас недостаточно ингредиентов для создания выбраного предмета. 	pi.	0			
26	A	Все необходимые ингредиенты у вас есть, и вы приступаете к созданию предмета следуя инструкциям. Спустя пару часов вы держите в руках результат ваших трудов. 	pi.	0	"PlayerHasItem#2004;PlayerHasItems#2003,2;PlayerHasItems#1007,4"	"LoseItem#2004;LoseItems#2003,2;LoseItems#1007,4;GainItem#10297;Travel#J8_tower,8,2"	
26	A	У вас недостаточно ингредиентов для создания выбраного предмета. 	pi.	0			
27	A	Все необходимые ингредиенты у вас есть, и вы приступаете к созданию предмета следуя инструкциям. Спустя пару часов вы держите в руках результат ваших трудов. 	pi.	0	"PlayerHasItem#1021;PlayerHasItems#1013,2;PlayerHasItems#2004,3;PlayerHasItems#2012,3"	"LoseItem#1021;LoseItems#1013,2;LoseItems#2004,3;LoseItems#2012,3;GainItem#10295;Travel#J8_tower,8,6"	
27	A	У вас недостаточно ингредиентов для создания выбраного предмета. 	pi.	0			
28	Q	Вы переходите к другим мануалам.	po.	8			
29	Q	Вы переходите к другим мануалам.	po.	9			
