index	type	text	text_ES	Go To	conditions	actions	requisites
61	Q	Indeed, I can. I can guide you through the art of [BLUE]Assassination[], if you are already a master at Stab. Or I can unveil the dark secrets of [BLUE]Poison Mastery[].	Por supuesto. Puedo mostrarte el arte de [BLUE]Asesinar[], si ya eres un maestro en apuñalar. O puedo revelarte los secretos de la [BLUE]Maestría en Venenos[].	62			
62	A	Tell me more about Assassinate.	Dime más acerca de Asesinar.	0		TrainSkill#assassinate	
62	A	Tell me more about Poison Mastery.	Dime más acerca de Maestría de Venenos.	0		TrainSkill#poison_master	
62	A	Maybe another time.	Quizá en otro momento.	0			
63	Q	He is out of town, taking care of certain... Situation. But in a few weeks he'll be back, I am sure.	Está fuera de la ciudad, encargándose de cierta... Situación. Pero en pocas semanas estará de vuelta.	0			
71	Q	Wrong question... Try again.	Pregunta equivocada... Prueba de nuevo.	72			
72	A	I see... How much?	Ya veo... ¿cuánto?	73			
73	Q	For a thousand, we can prepare for you a perfect forgery... No one will notice the difference. But we can only make one, or it would be too suspicious.	Por 1000 monedas podemos ofrecerte una falsificación perfecta... Nadie notará la diferencia. Pero sólo podemos hacer una, o sería demasiado sospechoso.	74			
74	A	Very well... Here is the money.	Muy bien... Aquí está el dinero.	75	PlayerHasGold#1000	"IncVariable#three_versus_eleven,1;GainItem#2522;SetVariable#petition_kardagis,1;LoseGold#1000"	
74	A	I will think about this.	Me lo pensaré.	0			
75	Q	As always, a pleasure doing business with you. Here you go.	Como siempre, un placer hacer negocios contigo. Aquí tienes.	0			
