index	type	text	text_ES	Go To	conditions	actions
5	Q	[BLUE](He laughs)[] You can't fool Trix, Master. You have a different body, you are different person, but I feel it inside you, in your blood. You are the Master.	[BLUE](Se rie)[] No puedes engañar a Trix, Maestro. Tienes un cuerpo diferente, y eres una persona diferente, pero puedo sentir en tí. Tú eres el Maestro. 	6		
6	A	Listen, Trix. I have no idea what you're talking about. I tell you, I am NOT your Master. What is going on here?	Escucha Trix, no tengo ni idea de qué me hablas. Te digo que NO soy el Maestro. Qué está pasando aquí?	8		
6	A	Very well... I guess this has something to do with my legacy. What is going on here, Trix? Why are you so agitated?	Muy bien... Supongo que esto es parte de mi legado entonces. ¿Qué está pasando, Trix? ¿Por qué estás tan agitado?	8		
6	A	I must go, goodbye.	Me tengo que marchar, adiós.	0		
8	Q	The Magical Gate is sealed! Trix trapped out here, can't get to the upper levels! Master has to use his key to open the door. Then Master and Trix can return to his chambers.	La Puerta mágica está sellada! Trix está atrapado aquí abajo, no puede subir a los niveles superiores. El Maestro tiene usar su llave para que podamos volver a sus estancias.	9		
9	A	I have a key here, so we can open the Gate with it. For once, things are going to be easy.	Tengo una llave aquí. Así que podemos abrir la puerta. Por una vez, las cosas van a ser fáciles.	17	"VariableEqual#tmp_tower_outside_door,1;VariableLower#tmp_tower_havekey,1"	SetVariable#tmp_tower_havekey,1
9	A	Is that a door like the one outside? Maybe another obvious pasword can open it?	¿Es una puerta como la de fuera? Quizá también hay una contraseña fácil de adivinar para abrirla.	10	VariableLower#tmp_tower_outside_door,1	SetVariable#tmp_tower_outside_door,1
9	A	Can you charge the key? You are a magical creature.	¿Puedes cargar tú la llave? Eres una criatura mágica.	13	"VariableLower#tmp_trix_open,1;VariableEqual#tmp_tower_havekey,1"	SetVariable#tmp_trix_open,1
9	A	What is upstairs? And downstairs?	¿Qué hay escaleras arriba? ¿Y escaleras abajo?	14	VariableLower#tmp_question_stairs,1	SetVariable#tmp_question_stairs,1
9	A	I have bad news. I don't have the power you think I have. You say you feel I am the Master, but I am just his descendant. I have the key, but I have no idea how to activate anything here.	Tengo malas noticias. No tengo el poder que crees. Dices que sientes que yo soy el Maestro, pero en realidad sólo soy su descendiente. Tengo la llave, pero no tengo ni idea de cómo activar nada.	18	"VariableEqual#tmp_tower_havekey,1;VariableEqual#tmp_trix_open,1;VariableEqual#tmp_question_stairs,1;"	
10	Q	No... That door outside is just to stop curious adventurers and door-to-door salesmen. Door here, real magical defense. Only the key,charged with power of the Master can open it!	No... La puerta de fuera sólo es para parar a los aventureros curiosos y a los vendedores ambulantes. La puerta de arriba sólo puede abrirla la llave cargada con poder del Maestro.	9		
11	A	Okay, let me ask something else.	De acuerdo, déjame preguntarte otra cosa.	12		
12	Q	Yes, Master?	¿Sí, Maestro?	9		
13	Q	Trix is powerful and has helped the Master in his research for many years. But not powerful enough to activate that key. No way.	Trix es poderoso y ha ayudado al Maestro en sus investigaciones durante muchos años. Pero no suficientemente poderoso para activar llave. Imposible.	9		
14	Q	Upstairs there's the Master's chambers and laboratory. Downstairs, the Master excavated his Maze. Many caves, pits, tunnels, chambers, and portals with strange inhabitants. All his experiments. Very, very dangerous.	Arriba están las estancias y el laboratorio del Maestro. Abajo, el Maestro excavó su laberinto. Muchas cuevas, abismos, cámaras, túneles y portales, con extraños habitantes. Muy, muy peligroso.	15		
15	A	And maybe valuable things as well?	¿Y puede que también cosas de valor?	16		
16	Q	Possibly. Master always creates powerful artifacts, like the Crystals of Power. Very powerful, he used them to open gates to Elemental Planes. Trix's house.	Posiblemente. El Maestro siempre crea poderosos artefactos, como los Cristales de Poder. Muy poderosos, el Maestro los usaba para abrir Portales a los Planos Elementales. La casa de Trix.	9		
17	Q	the Master's Key! Yes! But it is not charged. It won't work. Use your power to charge it, Master!	Llave del Maestro! Sí! Pero está descargada, no funcionará. Usa tu poder para activarla, Maestro!	9		
18	Q	Then we're lost... Trix can't leave tower, and Trix too scared to go underground, and Trix can't open door to upstairs... Trix will stay in this hall forever. Unless...	Enconces imposible... Trix no puede salir de la torre... Y Trix no se atrve a descender al subsuelo... Y Trix no puede abrir puerta. A no ser que...	19		
19	A	Okay... Here's the part where you tell me to go to do something very dangerous. 	Ya veo... Esta es la parte en la que me envías a hacer algo muy peligroso.	20		
20	Q	You have the power of Vision! You are the Master!	¡Tienes el poder de la Visión! ¡Eres el Maestro!	21		
21	A	Nah, it's just that I get that a lot. Alright, what is the task?	Nah, es sólo que me pasa a menudo. Bueno, ¿qué tengo que hacer?	22		
22	Q	The Crystals, downstairs. They contain power from the Master. I think I can consume one of them to charge up the key. Any of them will work: the Flame Crystal, the Ice Crystal or the Energy Crystal.	Los Cristales, escaleras abajo. Contienen mucho poder del Maestro. Creo que podría consumiruno de ellos para recargar la llave. Cualquiera serviría: el Cristal de Llamas, el Cristal de Hielo, o el Cristal de Energía.	23		SetVariable#key_to_past,30
23	A	Those crystals, are useful for anything else, besides charging the key?	Esos cristales, ¿son útiles para alguna otra cosa, aparte de recargar la llave?	26	"PlayerHasntItem#2508;PlayerHasntItem#2509;PlayerHasntItem#2510"	
23	A	Very well. I'll do all I can to enter the chambers of my grandfather Tremadan, and return here with the key.	Muy bien, haré lo que sea para poder entrar en las estancias de mi abuelo Tremadan.	0	"PlayerHasntItem#2508;PlayerHasntItem#2509;PlayerHasntItem#2510"	
23	A	This appears to be a very dangerous quest. Can't you help me at all?	Hablamos de una misión muy peligrosa... no me podrías ayudar?	25	"PlayerHasntItem#2508;PlayerHasntItem#2509;PlayerHasntItem#2510"	
23	A	I have the Crystal of Fire, and my grandparent's key. Use it to open the gate, Trix.	Tengo el Cristal del Fuego. Úsalo para abrir la puerta, Trix.	27	"PlayerHasItem#2508;PlayerHasItem#2506"	
23	A	I have the Crystal of Ice, and my grandparent's key. Use it to open the gate, Trix.	Tengo el Cristal del Hielo. Úsalo para abrir la puerta, Trix.	28	"PlayerHasItem#2509;PlayerHasItem#2506"	
23	A	I have the Crystal of energy, and my grandparent's key. Use it to open the gate, Trix.	Tengo el Cristal de Energía. Úsalo para abrir la puerta, Trix.	29	"PlayerHasItem#2510;PlayerHasItem#2506"	
23	A	Okay, I will be back soon with what we need.	De acuerdo, pronto regresaré con lo que necesitamos.	0		
25	Q	Trix helps! With advice. You should prepare youself well, with protective spells, potions and items against the elements. Trix can't help more, too weak and puny.	Trix ayuda... Con consejos. Debes prepararte bien, con protecciones contra los elementos, ya sean pociones, hechizos o objetos. Trix no puede ayudar más... Demasiado débil y cobarde.	0		
26	Q	Yes, very, very powerful. They can be used to enchant magic items, or to learn powerful magic. If you want to recover all your power, Master, you might want to recover all three.	Si, son muy, muy poderosos. Pueden usarse para encantar objetos mágicos, o nuevos hechizos. Si quieres recuperar todo tu poder, Maestro, deberías en algún momento recuperar los tres.	0		
27	Q	Yes, yes! Give Trix! [BLUE](Trix takes the Crystal and the key, and sparkles come out of his fingertips. The crystal becomes very bright and disappears. Then Trix puts the key inside the magic lock )[] Now Master can open door!	¡sí, sí! Dáselo a Trix! [BLUE](Trix toma los cristales y la llave, y le brotan rayos de los dedos. Los cristales brillan y desaparecen. Trix usa la llave cargada en la cerradura de la puerta )[] Ahora puerta abierta! Maestro puede entrar!	0		"SetVariable#key_to_past,40;LoseItem#2508;LoseItem#2506"
28	Q	Yes, yes! Give Trix! [BLUE](Trix takes the Crystal and the key, and sparkles come out of his fingertips. The crystal becomes very bright and disappears. Then Trix puts the key inside the magic lock )[] Now Master can open door!	¡sí, sí! Dáselo a Trix! [BLUE](Trix toma los cristales y la llave, y le brotan rayos de los dedos. Los cristales brillan y desaparecen. Trix usa la llave cargada en la cerradura de la puerta )[] Ahora puerta abierta! Maestro puede entrar!	0		"SetVariable#key_to_past,40;LoseItem#2509;LoseItem#2506"
29	Q	Yes, yes! Give Trix! [BLUE](Trix takes the Crystal and the key, and sparkles come out of his fingertips. The crystal becomes very bright and disappears. Then Trix puts the key inside the magic lock )[] Now Master can open door!	¡sí, sí! Dáselo a Trix! [BLUE](Trix toma los cristales y la llave, y le brotan rayos de los dedos. Los cristales brillan y desaparecen. Trix usa la llave cargada en la cerradura de la puerta )[] Ahora puerta abierta! Maestro puede entrar!	0		"SetVariable#key_to_past,40;LoseItem#2510;LoseItem#2506"
