index	type	text_english	text_ES	Go To	conditions	actions	requisites
13	A	Do you know anything about purple medallions? I heard they are some sort of key.	¿Sabes algo de medallones morados? He oido que podrían ser una llave.	26	"VariableLower#golem_H10_medallion,1;VariableGreater#like_father,90"	SetVariable#golem_H10_medallion,1	
13	A	Are there some valuable treasures hidden down here? Do you have a problem with me plundering around?	¿Hay tesoros valiosos escondidos por aquí? ¿Te importa si saqueo un poco?	16	"VariableGreater#golem_H10_city,0;VariableLower#golem_H10_treasure,1"	SetVariable#golem_H10_treasure,1	
13	A	Why would your 'Masters' build an underground city? It's dreadful to never be able to see the sun.	¿Por qué tus 'Amos' construirían una ciudad subterránea? Es terrible no poder nunca ver el sol.	17	"VariableGreater#golem_H10_city,0;VariableLower#golem_H10_under,1"	SetVariable#golem_H10_under,1	
13	A	Besides this City, did your Masters build any others? I'm trying to track down someone who stole one of those medallions...	Además de esta ciudad, ¿tus 'Amos' construyeron otras? Quiero localizar a alguien que robó uno de esos medallones...	19	"VariableGreater#golem_H10_medallion,0;VariableGreater#golem_H10_treasure,0;VariableGreater#golem_H10_under,0;VariableLower#golem_H10_locations,1"	SetVariable#golem_H10_locations,1	
13	A	So... You'll remain down here forever in a dead city? It's not a good place for a trader.	Entonces... ¿Te vas a quedar para siempre aquí en una ciudad muerta? No es buen lugar para comerciar.	22	"VariableLower#trader_golem,50;VariableEqual#golem_H10_locations,1;VariableGreater#temple_sleepers,0"	SetVariable#trader_golem,50	
13	A	I'll return if I think of more questions.	Volveré cuando piense en más preguntas.	0			
14	Q	"The City was built over a thousand years ago by the Masters; they felt a great sorrow and fear about an event they called 'The Godswar'. They had to leave a land they called the Empire and settled here. They never gave this place any other name than 'The City'. "	"La Ciudad fue construida hace más de mil años por los Amos; sintieron un gran dolor y miedo por un evento que llamaron ""Guerra de Dioses"". Tuvieron que dejar la tierra que llamaban Imperio y se establecieron aquí. Nunca le dieron a este lugar otro nombre que 'La Ciudad'."	15			
15	Q	I was created long after the city was built, by that time the Masters cared mostly about building tombs for themselves and little else. Eventually the City became silent, except for us the servants made of stone and iron, which kept at our duties. Then the dead started rising from the tombs and graves.	Fui creado mucho después de la construcción de la Ciudad, en ese momento los Amos se preocupaban de construir sus propias tumbas y poco más. Finalmente, la ciudad se quedó en silencio, excepto nosotros, los Sirvientes hechos de piedra y hierro, que cumplimos con nuestros deberes. Luego, los muertos comenzaron a levantarse de las tumbas.	30			
16	Q	I won't stop you. With the Masters and their descendants being long dead, it is within the City law to take what you wish. However the Guardians were instructed to kill any Outsider on sight.	No te detendré. Con los Maestros y sus descendientes muertos hace mucho tiempo, está dentro de la ley de la Ciudad tomar lo que desees. Sin embargo, los Guardianes recibieron instrucciones de matar a cualquier Forastero a la vista...	32			
17	Q	[BLUE](The creature seems to struggle with this simple question)[] What's wrong being surrounded by stone and metal? Ain't all human dwellings like this? Anyways, I don't know the answer to your question.	[BLUE](La criatura parece tener problemas con esta sencilla pregunta)[] ¿Qué problema hay en estar rodeado de piedra y metal? ¿No viven así todas las criaturas? De todos modos, no sé la respuesta a tu pregunta.	32			
19	Q	The Masters built some Tombs outside of The City for entire clans to be buried. Also they often talked about a very sacred place called the Temple of the Sleepers. However as a trader servant, I ignore the location of such places.	Los Amos construyeron algunas Tumbas fuera de La Ciudad para que clanes enteros fueran enterrados. A menudo mencionaban un lugar muy sagrado llamado Templo de los Durmientes. Sin embargo, como Sirviente comerciante, ignoro la ubicación de esos lugares.	20			
20	A	Where can I learn more about that Temple of the Sleepers?	¿Dónde puedo averiguar más sobre ese Templo de los Durmientes?	21			
21	Q	Maybe you can find some information in the library located in the Palace, the big yellow building.	Quizá puedas encontrar información en la biblioteca del Palacio, el edificio amarillo.	32		SetVariable#temple_sleepers,10	
22	Q	I follow my directives... Although I admit it is not convenient for business to be stuck here, outsider. But if you brought me a [BLUE]Lifestone[] I could leave the City and seek better places to trade. That would improve the fulfilling of my directives! [BLUE](His eyes gleam)[]	Sigo mis directivas ... Aunque admito que no es conveniente que los negocios se queden estancados aquí, forastero. Pero si me traes una [BLUE]Piedra de Vida[], podría dejar la ciudad y buscar mejores lugares para comerciar. Eso me permitiría satisfacer mejor mis directivas. [BLUE](Los ojos brillan un instante)[]	23			
23	A	What is a Lifestone?	¿Qué es una Piedra de Vida?	24			
24	Q	An artifact given to Servants that required travelling outside the City. Otherwise the enchantment holding a Servant together will just fizzle as long as it moves away from here. Unfortunately I ignore if any still exist...	Un artefacto entregado a los Sirvientes que viajaban fuera de la Ciudad. De lo contrario, el encantamiento que nos mantiene en pie se desvanece al salir fuera. Lamentablemente ignoro si aun existe alguna...	32			
26	Q	Those are the Keys used by the Masters to open magic barriers and gain access to important places. They can only be used once, then they dissolve. They are not common but I am sure you can find some among the rubble.	Esas son las Llaves utilizadas por los Maestros para abrir barreras mágicas y obtener acceso a lugares importantes. Solo se pueden usar una vez, luego se disuelven. No son comunes, pero estoy seguro de que se puede encontrar entre los escombros.	32			
30	A	That's weird. I never heard about that 'Godswar' in the history of the Empire, and supposedly Varannar was colonized by Imperials only some centuries ago, not a millenia. Maybe you're mistaken.	Que raro. Nunca oí hablar de la 'Guerra de Dioses' en la historia del Imperio, y supuestamente Varannar fue colonizado por Imperiales hace solo algunos siglos, no un milenio. Quizá te equivocas.	31	VariableLower#KNOW_H10_city,1	"SetVariable#KNOW_H10_city,1;GainXP#800"	INT#2
30	A	I'll ask another question...	Voy a hacerte otra pregunta.	12			
31	Q	I am a mere trader construct, my knowledge about human history is limited. But it's obvious your knowledge is even more limited, outsider. [BLUE](His eyes glimmer and there's a rocky sound inside the creature's chest. Laughter?)[]	Soy un mero constructo comerciante, mi conocimiento sobre la historia de la humanidad es limitado. Pero es obvio que tu conocimiento es aún más limitado, forastero. [BLUE](Sus ojos brillan y hay un sonido rocoso dentro del pecho de la criatura. ¿Risa quizá?)[]	32			
32	A	I'll ask another question...	Voy a hacerte otra pregunta.	12			
32	A	Show me your wares.	Déjame ver tus mercancías.	0		openshop#	
32	A	I need to go. I may have more questions later.	Me tengo que ir. Puedo tener más preguntas luego.	0			
49	Q	[BLUE](The golem's eyes shine with a bright light)[]I can feel the power of the Lifestone. I am ready to bargain for it, stranger. I grant you my most prized posession [BLUE](Hands you a bottle filled by silvery mist)[].	[BLUE](Los ojos del golem brillan intensamente)[] Puedo sentir el poder de la Piedra de Vida. Estoy listo para negociar por ella, forastero. The doy mi más valiosa mercancía. [BLUE](Te entrega una botella rellena de niebla plateada)[].	50			
50	A	What is it?	¿Qué es?	51			
51	Q	"Break it in your time of direst need, an iron golem will come to aid you. Now I must depart; I need to carefuly study the outside world and find a suitable location to set up my shop. Farewell, outsider."	Rómpela en tu hora de más necesidad y un golem de hierro acudirá en tu ayuda. Ahora debo partir, necesito estudiar el mundo exterior para encontrar la mejor ubicación para mi tienda. ¡Buena suerte forastero!	0		NPCDespawn#trader	
80	A	But if trading for profit is one of your directives. What if I paid you money to answer my questions?	Pero si comerciar por un beneficio es una de tus directivas. ¿Y si te pagara dinero por responder a mis preguntas?	10		SetVariable#trader_golem,30	INT#1
80	A	I am a 'Master', I need to be protected of all these monsters.	Soy un 'Amo'. Necesito que me protejas de estos monstruos.	9	VariableEqual#trader_golem,20		
80	A	Show me your wares.	Déjame ver tus mercancías.	0		openshop#	
80	A	I need to go. I may have more questions later.	Me tengo que ir. Puedo tener más preguntas luego.	0			
