index	type	text	text_ES	Go To	conditions	actions	requisites
27	A	I've heard enough. Leave us alone, wizard.	Ya he oido bastante. Déjanos en paz, mago.	23			
28,adaon	Q	That sphere thingie? No... I threw the whole bunch at some random guy in the sewers for a couple hundred. Good luck trying to find him tho, faces are covered in such deals.	¿Esa esfera? No... Se lo coloqué todo a uno que me encontré en las alcantarillas, pero íbamos con la cara tapada, así que...	29			
29,R	Q	What an outrage. You'll either return the [BLUE]Orb of Shadows[], or pay me [BLUE]10,000 gold[] in compensation. Until then, I'll make sure everyone in Thuram and in the Wizards' Guild knows you two are criminals.	Que sinverguenza. Quiero que me devolváis mi [BLUE]Orbe de las Sombras[], o bien [BLUE]10.000 monedas[] para compensarme. Hasta entonces, me aseguraré de que todos en Thuram y en el Gremio de Magos sepan que sois criminales.	0		SetVariable#mad_wizard,10	
40	A	No, sorry.	No, lo siento.	41			
40	A	I bring you the money. Here it is. [BLUE](Pay 10,000 gold)[]	Tengo el dinero. Aquí está [BLUE](Dar 10.000 monedas)[].	42	"PlayerHasGold#10000;PlayerHasntItem#2516"		
40	A	I bring you the Orb. Here, it is yours.	Tengo el Orbe. Toma, es tuyo.	50	PlayerHasItem#2516		
40	A	I am not going to give you anything. Not now, not ever.	No te voy a dar nada. Ni ahora, ni nunca.	23			
41	Q	Then we have nothing to discuss.	Entonces no tenemos nada que hablar.	0			
42	Q	Definitely this is more than enough to compensate me. I will make sure your name will be clean in Thuram again. If I was you, I'd reconsider who I associate with, though.	Esto es más que suficiente para compensarme por lo perdido. Me aseguraré de que tu nombre queda limpio en Thuram. En tu lugar, creo que no andaría con ciertas amistades...	43		"LoseGold#10000;incVariable#REP_thuram,40;incVariable#REP_wizardsguild,40;GainXP#400;SetVariable#mad_wizard,100"	
43	A	Good, we're even now.	De acuerdo, quedamos en paz, entonces.	0			
43	A	Wait... Did you just say... 'more' than enough?	Espera, acabas de decir... ¿'más' que suficiente?	44			PER#2
44	Q	You are right... Maybe I set a price a bit high. Here, have back [BLUE]2,000 coins[].	Tienes razón... Quizá fijé un precio demasiado alto. Toma, te devuelvo [BLUE]2.000 monedas[].	0		GainGold#2000	
50	Q	I thought I'd never see those crystal reflections again... You've proved you're a honorable man, in my eyes. I'll make sure your name is cleared again.	Pensaba que nunca volvería a ver esos extraños reflejos de cristal... Has demostrado ser honorable a mis ojos. Me aseguraré de que tu nombre quede limpio de nuevo.	51		"LoseItem#2516;incVariable#REP_thuram,40;incVariable#REP_wizardsguild,40;GainXP#750;SetVariable#mad_wizard,110"	
51	A	Very well, I'm glad we solved this matter.	Muy bien, me alegro de que hayamos arreglado esto.	52	NPCIsInParty#adaon,adaon		
51	A	Very well, I'm glad we solved this matter.	Muy bien, me alegro de que hayamos arreglado esto.	0	NPCisNotInParty#adaon,adaon		
52,adaon	Q	Hey gramps, see? It wasn't such a big deal, was it? Now... What about a reward?	Hey abuelo, ¿ves como no era para tanto? ¿Que tal una recompensa?	53			
53	A	Adaon, zip it.	Adaon, cierra el pico...	0			
53	A	[BLUE](Smirk)[] You'll never change, mate.					
